"corporacion_codigo","corporacion_etiqueta","departamento_codigo","municipio_codigo","municipio_nombre","zona_codigo","zona_nombre","puesto_codigo","puesto_nombre"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","01","SEC. ESC. LA ESPERANZA No 2"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","02","INST.EDUC. LA CANDELARIA"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","03","IE MARIA DE LOS ANGELES CANO MARQUEZ"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","04","SEC. ESC. MEDELLIN"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","05","I.E.FE Y ALEGRIA GRANIZAL"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","06","IE LA AVANZADA"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","07","SEC. ESC. CARPINELO AMAPOLITA"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","08","IE ANTONIO DERKA"
"001","PRESIDENTE","01","001","MEDELLIN","01","01","09","SEC. ESC. NUEVO HORIZONTE 2"
"001","PRESIDENTE","01","001","MEDELLIN","02","02","01","I.E. NUEVO HORIZONTE - PAULO VI"
"001","PRESIDENTE","01","001","MEDELLIN","02","02","02","SEC. ESC. DIVINA PROVIDENCIA"
"001","PRESIDENTE","01","001","MEDELLIN","02","02","03","SEC.ESC.AGRIPINA MONTES DEL VALLE"
"001","PRESIDENTE","01","001","MEDELLIN","02","02","04","I.E.FEDERICO CARRASQUILLA"
"001","PRESIDENTE","01","001","MEDELLIN","02","02","05","I.E.GUADALUPE"
"001","PRESIDENTE","01","001","MEDELLIN","03","03","01","I.E.  ASIA IGNACIANA"
"001","PRESIDENTE","01","001","MEDELLIN","03","03","02","SEC.ESC.  MANUEL URIBE ANGEL"
"001","PRESIDENTE","01","001","MEDELLIN","03","03","03","SEC. ESC. FIDEL ANTONIO SALDARRIAGA"
"001","PRESIDENTE","01","001","MEDELLIN","03","03","04","SEC ESC LA FRONTERA"
"001","PRESIDENTE","01","001","MEDELLIN","04","04","01","I.E. BARRIO SANTA CRUZ"
"001","PRESIDENTE","01","001","MEDELLIN","04","04","02","SEC. ESC. ARZOBISPO GARCIA"
"001","PRESIDENTE","01","001","MEDELLIN","04","04","03","I.E. REPUBLICA DE HONDURAS"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","01","I.E. MONTECARLO GUILLERMO GAVIRIA CORREA"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","02","IE LAS NIEVES"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","03","I.E. MANUELA BELTRAN"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","04","SEC ESC SAN JOSE (IE MANUELA BELTRAN)"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","05","I.E.RAMON MUNERA LOPERA"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","06","IE BELLO ORIENTE"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","07","IE JOSE ROBERTO VASQUEZ"
"001","PRESIDENTE","01","001","MEDELLIN","05","05","08","SEC. ESC. BALDOMERO SANIN CANO"
"001","PRESIDENTE","01","001","MEDELLIN","06","06","01","I.E. JOSE ANTONIO GALAN"
"001","PRESIDENTE","01","001","MEDELLIN","06","06","02","I.E. HERNAN TORO AGUDELO"
"001","PRESIDENTE","01","001","MEDELLIN","06","06","03","IE RODRIGO LARA BONILLA - SEDE LA SUSANA"
"001","PRESIDENTE","01","001","MEDELLIN","06","06","04","IE SAN JUAN BAUTISTA DE LA SALLE"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","01","COL AGUSTINIANO DE SAN NICOLAS"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","02","I.E. MONSEÑOR FRANCISCO CRISTOBAL TORO"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","03","I.E. GILBERTO ALZATE AVENDAÑO"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","04","I.E. CAMPO VALDES"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","05","I.E.SAN JUAN BOSCO"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","06","I.E. JOSE EUSEBIO CARO"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","07","IE LORENZA VILLEGAS DE SANTOS"
"001","PRESIDENTE","01","001","MEDELLIN","07","07","08","SEC ESC TOMAS CARRASQUILLA No 1"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","01","I.E. ALFONSO MORA NARANJO"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","02","I.E. JOSE MARIA BRAVO MARQUEZ"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","03","I.E. FRANCISCO MIRANDA"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","04","I.E. JAVIERA LONDOÑO SEVILLA"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","05","I.E. EL BOSQUE"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","06","SEC ESC JULIO ARBOLEDA"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","07","SEC. ESC. PORFIRIO BARBA JACOB"
"001","PRESIDENTE","01","001","MEDELLIN","08","08","08","IE FE Y ALEGRIA LUIS AMIGO MORAVIA"
"001","PRESIDENTE","01","001","MEDELLIN","09","09","01","I.E. JULIO CESAR GARCIA"
"001","PRESIDENTE","01","001","MEDELLIN","09","09","02","IE DIEGO ECHAVARRIA MISAS"
"001","PRESIDENTE","01","001","MEDELLIN","09","09","03","I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ"
"001","PRESIDENTE","01","001","MEDELLIN","09","09","04","I.E.SEBASTIAN DE BELALCAZAR"
"001","PRESIDENTE","01","001","MEDELLIN","09","09","05","SEC ESC TRICENTENARIO"
"001","PRESIDENTE","01","001","MEDELLIN","09","09","06","SEC ESC TOSCANA"
"001","PRESIDENTE","01","001","MEDELLIN","10","10","01","I.E. MARIA MONTESSORI"
"001","PRESIDENTE","01","001","MEDELLIN","10","10","02","ITM CASTILLA"
"001","PRESIDENTE","01","001","MEDELLIN","10","10","03","I.E. DINAMARCA"
"001","PRESIDENTE","01","001","MEDELLIN","10","10","04","I.E. REPUBLICA DE URUGUAY"
"001","PRESIDENTE","01","001","MEDELLIN","10","10","05","IE FELIX DE BEDOUT MORENO"
"001","PRESIDENTE","01","001","MEDELLIN","10","10","06","TERMINAL DE TRANSPORTES DEL NORTE"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","01","I.E. CIUDADELA LAS AMERICAS"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","02","I.E. PROGRESAR"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","03","SEC. ESC. LEON DE GREIFF"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","04","I.E. DOCE DE OCTUBRE"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","05","I.E. JOSE MARIA ESPINOSA PRIETO - CASD"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","06","I.E. EL TRIUNFO SANTA TERESA"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","07","I.E. SANTA JUANA DE LESTONNAC"
"001","PRESIDENTE","01","001","MEDELLIN","11","11","08","I.E. JESUS MARIA VALLE"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","01","I.E.MAESTRO FERNANDO BOTERO"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","02","I.E.ALFREDO COCK ARANGO"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","03","SEC.ESC.SAN MARTIN DE PORRES"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","04","I.E. KENNEDY"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","05","SEC.CONCENTRACION EDUC.KENNEDY"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","06","I.E. JORGE ELIECER GAITAN"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","07","SEC. ESC. EL PEDREGAL"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","08","I.E.LA ESPERANZA"
"001","PRESIDENTE","01","001","MEDELLIN","12","12","09","SENA PEDREGAL"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","01","I.E. SAN VICENTE DE PAUL"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","02","SEC.ESC. EL DIAMANTE"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","03","I.E.EL DIAMANTE (SEDE BTO)"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","04","I.E. VILLA DE LA CANDELARIA"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","05","I.E.FE Y ALEGRIA SAN JOSE"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","06","TECNOLOGICO DE ANTIOQUIA"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","07","IE JESUS REY"
"001","PRESIDENTE","01","001","MEDELLIN","13","13","08","IE AURES"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","01","IE MON GERARDO VALENCIA CANO"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","02","I.E. JORGE ROBLEDO"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","03","I.E.MARISCAL ROBLEDO"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","04","SEC.ESC. SANTA MARGARITA"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","05","INSTITUTO FERRINI - SEDE ROBLEDO"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","06","I.E.CAMILO MORA CARRASQUILLA"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","07","COL MAYOR DE ANTIOQUIA"
"001","PRESIDENTE","01","001","MEDELLIN","14","14","08","IE BARRIO OLAYA HERRERA"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","01","I.E. JUAN DE DIOS CARVAJAL"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","02","I.E. JUAN DE LA CRUZ POSADA"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","03","I.E.JOSE CELESTINO MUTIS"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","04","I.T.M. (CAMPUS FRATERNIDAD)"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","05","SEC.ESC.JULIA AGUDELO"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","06","SEC.ESC.NIÑO JESUS DE PRAGA"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","07","I.E.SOL DE ORIENTE"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","08","I.E. LUIS CARLOS GALAN SARMIENTO"
"001","PRESIDENTE","01","001","MEDELLIN","15","15","09","IE ESC NORMAL SUPERIOR DE MEDELLIN"
"001","PRESIDENTE","01","001","MEDELLIN","16","16","01","SEC. ESC. VILLA TURBAY"
"001","PRESIDENTE","01","001","MEDELLIN","16","16","02","SECCION ESCUELA HOGAR ANTIOQUIA"
"001","PRESIDENTE","01","001","MEDELLIN","16","16","03","SEC ESC SOR MARIA LUISA COURBIN"
"001","PRESIDENTE","01","001","MEDELLIN","16","16","04","I.E. SAN FRANCISCO DE ASIS"
"001","PRESIDENTE","01","001","MEDELLIN","16","16","05","IE FELIX HENAO BOTERO"
"001","PRESIDENTE","01","001","MEDELLIN","16","16","06","IE GABRIEL GARCIA MARQUEZ"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","01","I.E.GUADALUPANO LA SALLE"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","02","IE MERCEDITAS GOMEZ MARTINEZ"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","03","I.E. MANUEL JOSÉ CAYZEDO"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","04","I.E. LA MILAGROSA"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","05","COLEGIO EUCARISTICO"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","06","SENA - SEDE BUENOS AIRES"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","07","IE ARZOBISPO TULIO BOTERO SALAZAR"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","08","IE MADRE LAURA"
"001","PRESIDENTE","01","001","MEDELLIN","17","17","09","SECCION ESCUELA ALEJANDRO ECHAVARRIA"
"001","PRESIDENTE","01","001","MEDELLIN","18","18","01","I.E. GABRIELA GOMEZ CARVAJAL"
"001","PRESIDENTE","01","001","MEDELLIN","18","18","02","IE FEDERICO OZANAM"
"001","PRESIDENTE","01","001","MEDELLIN","18","18","03","ESC NORMAL SUPERIOR ANTIOQUEÑA"
"001","PRESIDENTE","01","001","MEDELLIN","18","18","04","SEC. ESC. JOSE DE SAN MARTIN"
"001","PRESIDENTE","01","001","MEDELLIN","18","18","05","SEC. ESC. JUAN CANCIO RESTREPO"
"001","PRESIDENTE","01","001","MEDELLIN","19","19","01","I.E. TULIO OSPINA"
"001","PRESIDENTE","01","001","MEDELLIN","19","19","02","SEC. COL. AGUSTIN NIETO CABALLERO"
"001","PRESIDENTE","01","001","MEDELLIN","19","19","03","COLEGIO SALESIANO EL SUFRAGIO"
"001","PRESIDENTE","01","001","MEDELLIN","19","19","04","I.E. CENTRO FORMATIVO DE ANTIOQUIA -CEFA"
"001","PRESIDENTE","01","001","MEDELLIN","19","19","05","I.E. HECTOR ABAD GOMEZ"
"001","PRESIDENTE","01","001","MEDELLIN","19","19","06","I.E. JAVIERA LONDOÑO"
"001","PRESIDENTE","01","001","MEDELLIN","19","19","07","I.T.M. (PRADO CENTRO)"
"001","PRESIDENTE","01","001","MEDELLIN","20","20","01","AUDITORIO CC SAN DIEGO TORRE NTE PISO 11"
"001","PRESIDENTE","01","001","MEDELLIN","20","20","02","ALCALDIA MUNICIPAL (SOTANO)"
"001","PRESIDENTE","01","001","MEDELLIN","20","20","03","SENA"
"001","PRESIDENTE","01","001","MEDELLIN","20","20","04","UNIVERSIDAD CLARETIANA"
"001","PRESIDENTE","01","001","MEDELLIN","20","20","05","PLAZA MINORISTA JOSE MARIA VILLA"
"001","PRESIDENTE","01","001","MEDELLIN","21","21","01","INSTITUTO JORGE ROBLEDO"
"001","PRESIDENTE","01","001","MEDELLIN","21","21","02","I.E. MATER DEI"
"001","PRESIDENTE","01","001","MEDELLIN","21","21","03","I.E. MARCO FIDEL SUAREZ"
"001","PRESIDENTE","01","001","MEDELLIN","21","21","04","COL. CALASANZ (FEM) CAMPESTRE ESCOLAPIAS"
"001","PRESIDENTE","01","001","MEDELLIN","21","21","05","COL. SAN IGNACIO DE LOYOLA - SD MAYORES"
"001","PRESIDENTE","01","001","MEDELLIN","21","21","06","SEC. ESC. CARLOS OBANDO VELASCO"
"001","PRESIDENTE","01","001","MEDELLIN","21","21","07","INST. UNIVERSITARIA SALAZAR Y HERRERA"
"001","PRESIDENTE","01","001","MEDELLIN","22","22","01","SEC.ESC. AGRUPACION COLOMBIA"
"001","PRESIDENTE","01","001","MEDELLIN","22","22","02","I.E. LUCRECIO JARAMILLO VELEZ"
"001","PRESIDENTE","01","001","MEDELLIN","22","22","03","COLEGIO BETHLEMITAS"
"001","PRESIDENTE","01","001","MEDELLIN","22","22","04","COL. SAN IGNACIO DE LOYOLA - SD INFANTIL"
"001","PRESIDENTE","01","001","MEDELLIN","22","22","05","CORP. UNIVERSITARIA ADVENTISTA - UNAC"
"001","PRESIDENTE","01","001","MEDELLIN","22","22","06","UNIVERSIDAD PONTIFICIA BOLIVARIANA"
"001","PRESIDENTE","01","001","MEDELLIN","23","23","01","SEC. ESC. SANTA LUCIA"
"001","PRESIDENTE","01","001","MEDELLIN","23","23","02","I.E. CONCEJO DE MEDELLIN"
"001","PRESIDENTE","01","001","MEDELLIN","23","23","03","I.E. LA PIEDAD"
"001","PRESIDENTE","01","001","MEDELLIN","23","23","04","I.E.SANTA ROSA DE LIMA"
"001","PRESIDENTE","01","001","MEDELLIN","23","23","05","IE LOLA GONZALEZ"
"001","PRESIDENTE","01","001","MEDELLIN","23","23","06","INST. FERRINI - SD CALASANZ"
"001","PRESIDENTE","01","001","MEDELLIN","24","24","01","COLEGIO LATINO"
"001","PRESIDENTE","01","001","MEDELLIN","24","24","02","SEC.ESC.RAFAEL URIBE URIBE"
"001","PRESIDENTE","01","001","MEDELLIN","24","24","03","SEC. ESC. PEDRO DE CASTRO"
"001","PRESIDENTE","01","001","MEDELLIN","24","24","04","I.E.FRANCISCO ANTONIO ZEA"
"001","PRESIDENTE","01","001","MEDELLIN","24","24","05","I.E AMERICA"
"001","PRESIDENTE","01","001","MEDELLIN","24","24","06","C4TA CIUDADELA"
"001","PRESIDENTE","01","001","MEDELLIN","24","24","07","LICEO SALAZAR Y HERRERA"
"001","PRESIDENTE","01","001","MEDELLIN","25","25","01","I.E. BLANQUIZAL"
"001","PRESIDENTE","01","001","MEDELLIN","25","25","02","SEC. ESC. REPUBLICA DE PANAMA"
"001","PRESIDENTE","01","001","MEDELLIN","25","25","03","I.E JUAN XXIII"
"001","PRESIDENTE","01","001","MEDELLIN","25","25","04","SEC. ESC. MONSEÑOR PERDOMO"
"001","PRESIDENTE","01","001","MEDELLIN","25","25","05","SEC.ESC.PIO XII"
"001","PRESIDENTE","01","001","MEDELLIN","25","25","06","I.E.STELLA VELEZ LONDOÑO"
"001","PRESIDENTE","01","001","MEDELLIN","25","25","07","SEC ESC JUAN DE DIOS ARANZAZU"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","01","I.E.LA INDEPENDENCIA"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","02","SEC.ESC.EL SOCORRO"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","03","SEC. ESC. BETANIA"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","04","I.E.EL CORAZON"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","05","I.E.EDUARDO SANTOS"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","06","I.E. CARLOS VIECO ORTIZ"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","07","SEC. ESC. AMOR AL NIÑO"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","08","I.E FUNDADORES"
"001","PRESIDENTE","01","001","MEDELLIN","26","26","09","SEC. ESC. VEINTE DE JULIO"
"001","PRESIDENTE","01","001","MEDELLIN","27","27","01","PARQUE COMERCIAL EL TESORO"
"001","PRESIDENTE","01","001","MEDELLIN","27","27","02","COL.MARYMOUNT"
"001","PRESIDENTE","01","001","MEDELLIN","27","27","03","COLEGIO SAN LUCAS"
"001","PRESIDENTE","01","001","MEDELLIN","27","27","04","SEC. ESC. GUILLERMO ECHAVARRIA MISAS"
"001","PRESIDENTE","01","001","MEDELLIN","27","27","05","COLEGIO CAMPESTRE MANZANARES"
"001","PRESIDENTE","01","001","MEDELLIN","27","27","06","COLEGIO SAN JOSE DE LA SALLE"
"001","PRESIDENTE","01","001","MEDELLIN","28","28","01","POLITECNICO JAIME ISAZA CADAVID"
"001","PRESIDENTE","01","001","MEDELLIN","28","28","02","I.E. INEM JOSE FELIX DE RESTREPO"
"001","PRESIDENTE","01","001","MEDELLIN","28","28","03","UNIVERSIDAD EAFIT"
"001","PRESIDENTE","01","001","MEDELLIN","28","28","04","COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA"
"001","PRESIDENTE","01","001","MEDELLIN","28","28","05","COL. SAN JOSE DE LAS VEGAS"
"001","PRESIDENTE","01","001","MEDELLIN","28","28","06","COLEGIO PINARES ALTOVERDE"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","01","I.E. CAMILO C. RESTREPO"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","02","I.E.BENJAMIN HERRERA"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","03","I.E.CRISTO REY"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","04","SEC. ESC. REPUBLICA DE COSTA RICA"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","05","SEC.ESC.LA COLINA"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","06","I.E. LA SALLE DE CAMPOAMOR"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","07","SEC ESC CRISTO REY APOLO"
"001","PRESIDENTE","01","001","MEDELLIN","29","29","08","SEC. ESC. SANTISIMA TRINIDAD"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","01","I.E. FATIMA NUTIBARA"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","02","SEC. ESC. SOFIA OSPINA DE NAVARRO"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","03","I.E.JUAN MARIA CESPEDES"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","04","I.E. GUILLERMO VALENCIA"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","05","UNID.DEPORTIVA ANDRES ESCOBAR"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","06","LICEO SAN RAFAEL"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","07","COLEGIO SAN JUAN BOSCO"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","08","IE YERMO Y PARRES"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","09","SECCION ESCUELA CARLOS FRANCO"
"001","PRESIDENTE","01","001","MEDELLIN","30","30","10","INSTITUCION EDUCATIVA ROSALIA SUAREZ"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","01","I.E. OCTAVIO HARRY - JACQUELINE KENNEDY"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","02","I.E.JOSE MARIA BERNAL"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","03","INSTITUTO SAN CARLOS"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","04","I.E.ALCALDIA DE MEDELLIN"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","05","COLEGIO PADRE MANYANET"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","06","I.E. CAPILLA DEL ROSARIO"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","07","IE ANTONIO RICAURTE"
"001","PRESIDENTE","01","001","MEDELLIN","31","31","08","COL LA INMACULADA"
"001","PRESIDENTE","01","001","MEDELLIN","32","32","01","I.E.RAMON GIRALDO CEBALLOS"
"001","PRESIDENTE","01","001","MEDELLIN","32","32","02","UNIVERSIDAD DE MEDELLIN"
"001","PRESIDENTE","01","001","MEDELLIN","32","32","03","I.E HORACIO MUÑOZ SUESCUN"
"001","PRESIDENTE","01","001","MEDELLIN","32","32","04","I.E.REPUBLICA DE VENEZUELA"
"001","PRESIDENTE","01","001","MEDELLIN","32","32","05","I. E. SAN ROBERTO BELARMINO"
"001","PRESIDENTE","01","001","MEDELLIN","32","32","06","INST. SALESIANO PEDRO JUSTO BERRIO"
"001","PRESIDENTE","01","001","MEDELLIN","32","32","07","IE PEDRO OCTAVIO AMADO"
"001","PRESIDENTE","01","001","MEDELLIN","90","90","01","ESTADIO ATANASIO GIRARDOT"
"001","PRESIDENTE","01","001","MEDELLIN","90","90","02","PLAZA MAYOR CTRO EXPOS. CONVEN"
"001","PRESIDENTE","01","001","MEDELLIN","98","98","01","RECLUSION DE MUJERES PEDREGAL MEDELLIN"
"001","PRESIDENTE","01","001","MEDELLIN","98","98","02","ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE"
"001","PRESIDENTE","01","001","MEDELLIN","98","98","03","CENTRO CARLOS LLERAS RESTREPO"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","01","CENTRO EDUCATIVO EL MANZANILLO"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","02","C.E. MARIA PAULINA TABORDA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","03","I.E. DEBORA ARANGO PEREZ"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","04","COLEGIO PACHA MAMA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","10","IE FE Y ALEGRIA EL LIMONAR"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","17","IE HECTOR ROGELIO MONTOYA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","33","CASA DE GOBIERNO SANTA ELENA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","34","COLISEO SANTA ELENA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","35","C.E. JUAN ANDRES PATIÑO"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","36","C.E. MEDIA LUNA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","A1","IE SAN ANTONIO DE PRADO"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","A2","I.E. MANUEL J. BETANCUR"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","A3","IE MONSEÑOR VICTOR WIEDEMANN"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","A4","CENTRO DE DESARROLLO SOCIAL (CDS)"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","A5","PAR. BIBLIOTECA JOSE HORACIO BETANCUR"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","A6","IE ANGELA RESTREPO MORENO"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","B1","IE SAN CRISTOBAL"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","B2","PARQUE BIBLIOTECA FERNANDO BOTERO"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","B3","IE LUSITANIA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","B4","I.E. PRESBITERO JUAN J. ESCOBAR"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","B5","IE LOMA HERMOSA"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","B6","SEC ESC JUAN NEPOMUCENO MORALES"
"001","PRESIDENTE","01","001","MEDELLIN","99","99","B7","IE ALFONSO UPEGUI OROZCO"
"001","PRESIDENTE","01","004","ABEJORRAL","00","00","00","I.E. FUNDACION CELIA DUQUE"
"001","PRESIDENTE","01","004","ABEJORRAL","98","98","01","CARCEL MUNICIPAL"
"001","PRESIDENTE","01","004","ABEJORRAL","99","99","01","IER PANTANILLO"
"001","PRESIDENTE","01","004","ABEJORRAL","99","99","09","CHAGUALAL IER ZOILA DUQUE BAENA"
"001","PRESIDENTE","01","004","ABEJORRAL","99","99","11","GUAICO GRANDE IER CELIA DUQUE"
"001","PRESIDENTE","01","004","ABEJORRAL","99","99","17","PORTUGAL IER ZOILA DUQUE BAENA"
"001","PRESIDENTE","01","004","ABEJORRAL","99","99","40","PURIMA IER CELIA DUQUE"
"001","PRESIDENTE","01","007","ABRIAQUI","00","00","00","I.E LA MILAGROSA"
"001","PRESIDENTE","01","007","ABRIAQUI","99","99","05","SD  LA ANTIGUA I.E LA MILAGROSA"
"001","PRESIDENTE","01","010","ALEJANDRIA","00","00","00","I.E. PROCESA DELGADO"
"001","PRESIDENTE","01","013","AMAGA","01","01","01","E.U. ALEJANDRO TORO"
"001","PRESIDENTE","01","013","AMAGA","01","01","02","I.E. NORMAL SUPERIOR AMAGA"
"001","PRESIDENTE","01","013","AMAGA","02","02","01","ESCUELA URBANA MARIA AUXILIADORA"
"001","PRESIDENTE","01","013","AMAGA","02","02","02","COLISEO CTO JUAN MONTOYA CORREA"
"001","PRESIDENTE","01","013","AMAGA","98","98","01","CARCEL MUNICIPAL"
"001","PRESIDENTE","01","013","AMAGA","99","99","01","I.E.R. URBANO RUIZ"
"001","PRESIDENTE","01","013","AMAGA","99","99","03","I.E BELISARIO BETANCUR C"
"001","PRESIDENTE","01","013","AMAGA","99","99","04","I.E. SAN FERNANDO DE AMAGA "
"001","PRESIDENTE","01","013","AMAGA","99","99","05","I.E PASCUAL CORREA F. SEDE BACHILLERATO"
"001","PRESIDENTE","01","016","AMALFI","00","00","01","IE EDUARDO FERNANDEZ BOTERO"
"001","PRESIDENTE","01","016","AMALFI","00","00","02","SEDE B  I.E. EDUARDO FERNANDEZ BOTERO"
"001","PRESIDENTE","01","016","AMALFI","98","98","01","CARCEL MUNICIPAL"
